dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack_types
255,14,0.05,0.05,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,13,0.05,0.58,0,0,0,0.08,0,0,0
255,255,1,0,0,0,0,0,0,0,0
40,31,0.77,0.08,0.03,0,0,0,0,0,0
255,1,0,0.02,0,0,0,0,0,0,1
255,255,1,0,0,0,0,0,0.05,0.05,1
255,18,0.07,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,246,0.96,0.01,0,0,0,0,0,0,0
255,4,0.02,0.08,0,0,1,1,0,0,1
60,255,1,0,0.02,0.01,0,0,0,0.01,0
2,25,1,0,1,0.52,0,0,0,0,1
255,4,0.02,0.08,0,0,1,1,0,0,1
255,22,0.09,0.05,0,0,1,1,0,0,1
110,255,1,0,0.02,0.04,0,0,0,0,0
168,10,0.04,0.02,0.01,0.2,0,0,0,0,0
255,7,0.03,0.06,0,0,1,1,0,0,1
2,238,1,0,1,0.25,0,0,0,0,1
255,6,0.02,0.08,0,0,0,0,1,1,1
255,16,0.06,0.06,0,0,1,1,0,0,1
255,1,0,1,0,0,0.09,0,0.91,1,1
255,250,0.98,0.01,0,0,0,0,0,0,0
255,8,0.03,0.07,0,0,1,1,0,0,1
91,255,1,0,0.01,0.05,0,0,0,0,0
255,19,0.07,0.06,0,0,1,1,0,0,1
2,23,1,0,1,0.52,0,0,0,0,1
255,12,0.05,0.05,0,0,1,1,0,0,1
2,255,1,0,0.5,0.03,0,0,0,0,0
8,2,0.12,1,0.12,1,0,0,0.75,1,1
255,1,0,0.09,0,0,0,0,1,1,1
12,255,1,0,0.08,0.18,0,0,1,0.9,0
48,39,0.81,0.06,0.06,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,13,0.05,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,8,0.03,0.06,0,0,0,0,1,1,1
146,3,0.02,0.07,0.01,0,1,1,0,0,1
255,22,0.09,0.05,0,0,1,1,0,0,1
255,1,0,1,1,0,0.06,0,0.94,1,1
255,41,0.16,0.05,0,0,1,1,0,0,1
10,255,1,0,0.1,0.04,0,0,0,0,0
148,54,0.36,0.05,0.36,0,0.01,0,0.43,0,1
255,4,0.02,0.06,0,0,0,0,1,1,1
255,19,0.07,0.05,0,0,1,1,0,0,1
39,255,1,0,0.03,0.01,0,0,0,0,0
47,255,1,0,0.02,0.07,0,0,0,0,0
255,7,0.03,0.07,0,0,0,0,1,1,1
12,255,1,0,0.08,0.05,0,0,0,0,0
111,79,0.24,0.03,0.24,0.03,0,0,0,0,0
255,255,1,0,0,0,0,0,0.01,0.01,0
220,136,0.62,0.01,0,0,0,0,0,0,0
2,90,1,0,1,0.5,0,0,0,0,1
206,206,1,0,1,0,0,0,0,0,0
255,234,0.92,0.01,0,0,0,0,0,0,0
255,1,0,0.14,0.22,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
33,132,0.73,0.09,0.03,0.02,0,0,0,0,0
95,255,1,0,0.01,0.04,0,0,0,0,0
150,255,1,0,0.01,0.01,0,0,0.01,0,0
255,1,0,0.52,1,0,0,0,1,1,1
255,6,0.02,0.06,0,0,1,1,0,0,1
160,43,0.27,0.04,0.01,0,0.01,0,0,0,0
69,61,0.88,0.03,0.88,0,0,0,0,0,1
76,117,0.49,0.08,0.01,0.02,0,0,0,0,0
255,21,0.08,0.05,0,0,1,1,0,0,1
5,255,1,0,0.2,0.04,0,0,0,0,0
255,84,0.33,0.01,0.33,0,0,0,0,0,1
255,2,0.01,0.67,1,0,0,0,1,1,1
255,5,0.02,0.07,0,0,1,1,0,0,1
255,7,0.03,0.07,0,0,1,1,0,0,1
255,11,0.04,0.06,0,0,1,1,0,0,1
7,255,1,0,0.14,0.05,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
63,10,0.16,0.14,0.02,0,1,1,0,0,1
255,1,0,0.51,0,0,0.03,0,0.21,1,1
148,255,1,0,0.01,0.02,0,0,0,0,0
255,3,0.01,0.05,0,0,1,1,0,0,1
255,254,1,0.01,0,0,0,0,0,0,0
168,122,0.73,0.03,0.01,0,0,0,0,0,0
37,255,1,0,0.03,0.04,0,0,0,0,0
255,9,0.04,0.08,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
1,255,1,0,1,0.05,0,0,0,0.04,0
195,195,1,0,0.01,0,0,0,0.02,0.02,1
255,7,0.03,0.07,0,0,1,1,0,0,1
255,14,0.05,0.06,0,0,1,1,0,0,1
15,15,1,0,0.07,0,0,0,0,0,0
255,12,0.05,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,1,0,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
221,171,0.65,0.06,0,0.01,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
255,1,0,1,1,0,0,0,1,1,1
255,3,0.01,0.05,0,0,1,1,0,0,1
255,13,0.05,0.01,0.05,0,0,0,0,0,0
255,5,0.02,0.08,0,0,1,1,0,0,1
255,20,0.08,0.02,0,0,0.14,0,0,0,1
114,96,0.84,0.04,0.01,0,0,0,0.02,0.02,0
255,254,1,0.01,0.01,0,0,0,0,0,0
255,17,0.07,0.07,0,0,1,1,0,0,1
2,2,1,0,0.5,0,0,0,0,0,0
255,234,0.92,0.02,0,0,0,0,0,0,0
255,235,0.92,0.01,0,0,0,0,0,0,0
101,255,1,0,0.01,0.04,0,0,0,0,0
255,5,0.02,0.08,0,0,1,1,0,0,1
152,155,0.56,0.09,0.01,0.01,0.01,0,0,0,0
4,255,1,0,0.25,0.04,0,0,0,0,0
40,255,1,0,0.03,0.03,0,0,0,0,0
29,255,1,0,0.03,0.05,0,0,0,0,0
255,4,0.02,0.06,0,0,0,0,1,1,1
139,105,0.57,0.04,0.57,0.02,0,0,0,0,0
255,7,0.03,0.06,0,0,1,1,0,0,1
255,253,0.99,0.01,0.02,0,0,0,0,0,0
8,255,1,0,0.12,0.09,0,0,0,0.38,0
253,103,0.41,0.02,0.41,0,0,0,0,0,1
255,11,0.04,0.07,0,0,1,1,0,0,1
255,14,0.05,0.09,0,0,0,0,1,1,1
255,9,0.04,0.05,0,0,1,1,0,0,1
255,185,0.73,0.01,0,0,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
255,16,0.06,0.06,0,0,1,1,0,0,1
157,150,0.64,0.03,0.01,0.01,0,0,0,0,0
255,247,0.97,0.01,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,68,0.27,0.03,0.01,0,1,1,0,0,1
255,18,0.07,0.07,0,0,1,1,0,0,1
255,245,0.96,0.01,0,0,0,0,0,0,0
255,19,0.07,0.07,0,0,0,0,1,1,1
79,152,1,0,0.01,0.05,0,0,0,0.01,0
255,255,1,0,0,0,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
11,255,1,0,0.09,0.02,0,0.01,0,0,0
1,9,1,0,1,0.33,0,0,0,0,1
255,19,0.07,0.06,0,0,1,1,0,0,1
4,255,1,0,0.25,0.05,0,0,0,0,0
255,1,0,0.07,0,0,1,1,0,0,1
255,1,0,1,0,0,0.1,0,0.9,1,1
255,10,0.04,0.08,0,0,0,0,1,1,1
255,4,0.02,0.07,0,0,1,1,0,0,1
51,221,0.96,0.04,0.02,0.01,0,0,0,0,0
255,105,0.41,0.03,0.41,0,0,0,0,0,0
133,8,0.06,0.05,0.01,0,0.01,0,0,0,0
171,1,0.01,0.72,0.72,0,0.04,0,0.63,1,1
255,254,1,0.01,0,0,0,0,0,0,0
3,103,1,0,1,0.25,0,0,0,0,1
255,5,0.02,0.07,0,0,1,1,0,0,1
12,255,1,0,0.08,0.04,0,0,0,0,0
4,255,1,0,0.25,0.08,0,0,0,0,0
255,63,0.25,0.02,0.02,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,155,0.61,0.03,0.62,0,0,0.01,0,0,0
255,4,0.02,0.05,0,0,1,1,0,0,1
61,255,1,0,0.02,0.05,0,0,0,0,0
255,20,0.08,0.04,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
10,255,1,0,0.1,0.03,0,0,0,0,0
91,212,0.84,0.02,0.84,0.01,0,0,0.11,0,0
255,3,0.01,0.08,0,0,0,0,1,1,1
3,195,1,0,1,0.25,0,0,0,0,1
255,25,0.1,0.05,0,0,1,1,0,0,1
119,255,1,0,0.01,0.01,0,0,0,0,0
55,151,0.95,0.04,0.02,0.01,0,0,0,0,0
137,31,0.23,0.03,0.01,0,0,0,0,0,0
255,2,0.01,0.08,0,0,1,1,0,0,1
111,72,0.65,0.03,0.01,0,0,0,0,0,0
135,111,0.82,0.01,0.82,0,0,0,0,0,1
255,20,0.08,0.07,0,0,0,0,1,1,1
255,20,0.08,0.07,0,0,1,1,0,0,1
255,25,0.1,0.05,0,0,1,1,0,0,1
255,7,0.03,0.08,0,0,1,1,0,0,1
255,10,0.04,0.06,0,0,0,0,1,1,1
255,254,1,0.01,0,0,0,0,0,0,0
1,58,1,0,1,0.52,0,0,0,0,1
255,1,0,0.07,0,0,1,1,0,0,1
200,255,1,0,0,0.04,0,0,0,0,0
233,255,1,0,0,0.01,0,0,0,0,0
2,194,1,0,1,0.25,0,0,0,0,1
255,5,0.02,0.07,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0.02,0.02,0
255,2,0.01,0.05,0,0,1,1,0,0,1
79,54,0.59,0.06,0.01,0.04,0,0,0,0,0
152,4,0.03,0.09,0.01,0,0.01,0,0.01,0,0
49,1,0.02,1,0.02,0,0,0,0.96,1,1
25,255,1,0,0.04,0.02,0,0,0,0,0
255,12,0.05,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
77,44,0.57,0.03,0.01,0,0,0,0,0,0
255,1,0,0.06,0,0,1,1,0,0,1
66,154,0.73,0.09,0.02,0.01,0,0,0,0,0
22,255,1,0,0.05,0.04,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
255,251,0.98,0.01,0,0,0,0,0,0,0
255,248,0.97,0.01,0.01,0,0,0,0,0,0
255,200,0.78,0.01,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
32,255,1,0,0.03,0.12,0,0,1,0.99,0
255,17,0.07,0.06,0,0,1,1,0,0,1
255,6,0.02,0.2,0.58,0,0,0,0.36,0,1
255,2,0.01,0.07,0,0,1,1,0,0,1
88,255,1,0,0.01,0.13,0,0.01,1,0.99,0
255,4,0.02,0.07,0,0,0,0,1,1,1
255,8,0.03,0.07,0,0,1,1,0,0,1
28,255,1,0,0.04,0.04,0,0,0,0,0
255,127,0.5,0.01,0.5,0,0,0,0,0,1
3,255,1,0,0.33,0.01,0,0,0,0.01,0
171,255,1,0,0.01,0.01,0,0,0,0,0
255,3,0.01,0.06,0,0,0,0,1,1,1
255,16,0.06,0.05,0,0,1,1,0,0,1
211,162,0.77,0.02,0,0,0,0,0,0,0
255,4,0.02,0.08,0,0,1,1,0,0,1
255,6,0.02,0.07,0,0,0,0,1,1,1
152,98,0.64,0.02,0.01,0,0,0,0,0,0
255,62,0.24,0.02,0,0,1,1,0,0,1
255,129,0.51,0.01,0.64,0,0,0,0,0,0
255,116,0.45,0.01,0,0,0,0,0,0,0
255,60,0.24,0.04,0.01,0,1,1,0,0,1
92,255,1,0,0.01,0.02,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,14,0.05,0.07,0,0,1,1,0,0,1
255,7,0.03,0.07,0,0,0,0,1,1,1
2,3,1,0,0.5,0.67,0,0,1,1,0
74,1,0.01,0.36,0.35,0,0.08,0,0.32,1,1
4,255,1,0,0.25,0.05,0,0,0,0,0
134,255,1,0,0.01,0.02,0,0,0,0,0
255,23,0.09,0.04,0,0,1,1,0,0,1
255,18,0.07,0.06,0,0,1,1,0,0,1
174,1,0.01,0.06,0.03,0,0,0,0.05,1,1
7,255,1,0,0.14,0.14,0,0,1,0.56,0
255,184,0.72,0.02,0.72,0,0,0,0,0,1
3,7,1,0,1,0.43,0,0,0,0,1
255,5,0.02,0.48,0.76,0,0,0,0,0,0
3,255,1,0,0.33,0.05,0,0,0,0,0
113,72,0.34,0.04,0.01,0.03,0,0,0,0,0
133,1,0.01,0.22,0.01,0,0,0,0.13,1,1
255,44,0.17,0.05,0,0,1,1,0,0,1
115,255,1,0,0.01,0.02,0,0,0,0,0
144,255,1,0,0.01,0.01,0.01,0,0,0,0
169,65,0.27,0.03,0.27,0.03,0,0,0,0,0
2,12,1,0,0.5,0.17,0,0,1,1,0
255,20,0.08,0.08,0,0,1,1,0,0,1
255,88,0.35,0.01,0.35,0,0,0,0,0,1
106,29,0.27,0.05,0.01,0,0,0,0.01,0.03,0
255,5,0.02,0.06,0,0,1,1,0,0,1
97,96,0.53,0.05,0.54,0.02,0,0,0,0,0
255,5,0.02,0.07,0,0,1,1,0,0,1
96,65,0.23,0.03,0.23,0.05,0,0,0,0,0
214,161,0.75,0.02,0,0,0,0,0,0,0
255,15,0.06,0.08,0,0,0,0,1,1,1
86,255,1,0,0.01,0.07,0,0.01,0,0,0
255,4,0.02,0.07,0,0,1,1,0,0,1
11,6,0.55,0.18,0.55,0,0,0,0,0,0
16,255,1,0,0.06,0.03,0,0,0,0,0
255,1,0,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,221,0.87,0.01,0,0,0,0,0,0,0
144,222,0.88,0.03,0.01,0.01,0,0,0.01,0.04,0
195,255,1,0,0.01,0.02,0.01,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,249,0.98,0.01,0,0,0,0,0,0,0
255,9,0.04,0.06,0,0,1,1,0,0,1
63,1,0.02,1,0.02,0,0,0,0.94,1,1
255,19,0.07,0.07,0,0,1,1,0,0,1
255,2,0.01,0.8,1,0,0,0,1,1,1
36,255,1,0,0.03,0.04,0,0,0,0,0
255,28,0.11,0.06,0.01,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0.04,0.04,1
255,217,0.85,0.01,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,14,0.05,0.06,0,0,0,0,1,1,1
255,14,0.05,0.06,0,0,0,0,1,1,1
165,57,0.25,0.43,0.25,0.04,0,0,0.39,0.02,0
255,255,1,0,0,0,0,0,0,0,0
44,123,0.68,0.05,0.68,0.02,0,0,0,0,0
22,255,1,0,0.05,0.06,0,0,0,0,0
255,15,0.06,0.06,0,0,1,1,0,0,1
5,109,0.2,0.4,0.2,0.02,0,0,0,0,0
4,24,1,0,1,0.12,0,0,0,0,1
186,255,1,0,0.01,0.04,0.01,0,0,0,0
1,19,1,0,1,0.53,0,0,0,0,1
15,15,1,0,0.07,0,0,0,0,0,0
37,255,1,0,0.03,0.04,0,0,0,0,0
16,255,1,0,0.06,0.03,0,0,0,0,0
255,23,0.09,0.06,0,0,1,1,0,0,1
255,245,0.96,0.01,0,0,0,0,0,0,0
255,6,0.02,0.08,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0.01,0.01,0
255,8,0.03,0.08,0,0,1,1,0,0,1
70,245,1,0,0.01,0.19,0,0,0.17,0.76,0
255,66,0.26,0.02,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,252,0.99,0.01,0,0,0,0,0,0,0
3,3,1,0,1,0,0,0,0,0,1
29,5,0.03,0.1,0.03,0.4,0,0,0,0,0
255,1,0,0.35,0,0,0,0,0.1,1,1
2,18,1,0,1,0.5,0,0,0,0,1
255,25,0.1,0.05,0,0,1,1,0,0,1
255,4,0.02,0.54,0.9,0,0,0,0,0,0
152,48,0.32,0.03,0.01,0,0,0,0,0,0
255,1,0,0.53,0.52,0,0,0,0.53,1,1
255,255,1,0,0,0,0,0,0,0,0
10,255,1,0,0.1,0.02,0,0,0,0,0
109,94,0.34,0.05,0.34,0.02,0,0,0,0,0
9,136,0.89,0.22,0.11,0.01,0,0,0,0,0
255,14,0.05,0.07,0,0,1,1,0,0,1
255,14,0.05,0.06,0,0,1,1,0,0,1
255,253,0.99,0.01,0,0,0,0,0,0,0
255,235,0.92,0.02,0,0,0.01,0.01,0,0,0
131,255,1,0,0.01,0.01,0,0,0,0,0
255,62,0.24,0.15,0.24,0,0,0,0,0,1
3,255,1,0,0.33,0.04,0,0,0,0,0
255,16,0.06,0.07,0,0,1,1,0,0,1
255,3,0.01,0.68,0.98,0,0,0,0,0,0
255,225,0.88,0.01,0,0,0,0,0,0,0
2,74,1,0,1,0.5,0,0,0,0,1
255,255,1,0,0.02,0,0,0,0,0,0
255,3,0.01,0.08,0,0,0,0,1,1,1
91,233,0.96,0.02,0.01,0.01,0,0,0,0,0
255,217,0.85,0.01,0.2,0,0,0,0,0,0
90,255,1,0,0.01,0.05,0,0,0,0,0
255,61,0.24,0.02,0.24,0,0,0,0,0,1
74,71,0.96,0.03,0.01,0,0,0,0,0,0
235,1,0,0.06,0.03,0,0,0,0.04,1,1
255,255,1,0,0,0,0,0,0,0,0
255,2,0.01,0.06,0,0,1,1,0,0,1
255,63,0.25,0.36,0.69,0,0,0,0.93,1,1
5,20,0.2,0.6,0.2,0.1,0,0,0,0,0
114,109,0.96,0.02,0.01,0,0,0,0,0,0
76,255,1,0,0.01,0.12,0,0,0.61,0.78,0
255,202,0.79,0.02,0.79,0,0,0,0.15,0,1
54,255,1,0,0.02,0.04,0,0,0,0,0
37,255,1,0,0.03,0.13,0,0,1,1,0
108,255,1,0,0.01,0.02,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
255,3,0.01,0.58,0.87,0,0,0,0,0,0
9,2,0.22,0.22,0.11,0,0,0,0,0,0
255,234,0.92,0.01,0,0,0,0,0.02,0,0
238,4,0.02,0.6,0.92,0,0,0,0,0,0
255,60,0.24,0.04,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,15,0.06,0.09,0,0,1,1,0,0,1
255,1,0,1,0,0,0.03,0,0.97,1,1
255,255,1,0,1,0,0,0,0,0,1
255,15,0.06,0.06,0,0,1,1,0,0,1
255,19,0.07,0.08,0,0,1,1,0,0,1
255,2,0.01,0.67,1,0,0,0,1,1,1
255,11,0.04,0.07,0,0,1,1,0,0,1
255,20,0.08,0.08,0,0,1,1,0,0,1
15,15,1,0,0.07,0,0,0,0,0,0
255,2,0.01,0.07,0,0,1,1,0,0,1
255,4,0.02,0.07,0,0,1,1,0,0,1
255,106,0.42,0.02,0.42,0,0,0,0,0,0
255,17,0.07,0.07,0,0,0,0,1,1,1
220,136,0.48,0.01,0,0.01,0,0,0,0,0
1,11,1,0,1,0.27,0,0,0,0,1
255,254,1,0.01,0,0,0,0,0,0,0
180,3,0.02,0.07,0.01,0,1,1,0,0,1
255,218,0.85,0.01,0,0,0,0,0,0,0
6,255,1,0,0.17,0.03,0,0,0,0,0
38,255,1,0,0.03,0.05,0,0,0,0,0
255,6,0.02,0.07,0,0,1,1,0,0,1
255,14,0.05,0.07,0,0,0,0,1,1,1
255,11,0.04,0.08,0,0,1,1,0,0,1
29,255,1,0,0.03,0.02,0,0,0,0,0
148,247,1,0,0.01,0.1,0,0,0.08,0.45,0
255,243,0.95,0.02,0,0,0,0,0,0,0
255,255,1,0,0.01,0,0,0,0,0,0
255,254,1,0.01,0,0,0,0,0,0,0
222,255,1,0,0.01,0.01,0,0,0,0,0
255,2,0.01,0.84,0.18,0,0.1,0,0.73,0,1
18,255,1,0,0.06,0.05,0,0,0,0,0
222,125,0.45,0.03,0,0.02,0,0,0,0,0
255,2,0.01,0.5,1,0,0,0,1,1,1
255,255,1,0,0,0,0,0,0,0,0
255,12,0.05,0.07,0,0,1,1,0,0,1
71,1,0.01,0.38,0.54,0,0,0,0,0,0
255,60,0.24,0.05,0.24,0,0.27,0,0.02,0,0
255,255,1,0,0,0,0,0,0,0,0
31,255,1,0,0.03,0.02,0,0.02,0.06,0.03,0
19,101,0.58,0.16,0.58,0.02,0,0,0.05,0,0
101,205,1,0,0.01,0.01,0,0,0.04,0.02,0
19,255,1,0,0.05,0.05,0,0,0,0,0
4,255,1,0,0.25,0.04,0,0,0,0,0
61,255,1,0,0.02,0.05,0,0,0,0,0
255,1,0,1,0,0,0.1,0,0.85,1,1
255,13,0.05,0.07,0,0,1,1,0,0,1
255,17,0.07,0.07,0,0,0,0,1,1,1
123,3,0.02,0.04,0.01,0,0,0,0,0,0
220,51,0.23,0.03,0.23,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
3,255,1,0,0.33,0.04,0,0,0,0,0
23,224,1,0,0.04,0.16,0,0,1,1,0
255,1,0,0.91,0,0,0.08,0,0.92,1,1
109,115,0.59,0.06,0.01,0.02,0,0,0,0,0
255,255,1,0,0,0,0,0,0.02,0.02,0
255,11,0.04,0.07,0,0,1,1,0,0,1
1,255,1,0,1,0.01,0,0,0,0,0
255,3,0.01,0.07,0,0,1,1,0,0,1
255,61,0.24,0.76,0.24,0,0.09,0,0.67,0,1
8,255,1,0,0.12,0.02,0,0,0,0,0
255,14,0.05,0.07,0,0,1,1,0,0,1
255,19,0.07,0.01,0.07,0,0,0,0,0,0
255,2,0.01,0.06,0,0,0,0,1,1,1
166,5,0.03,0.07,0.01,0,0.99,1,0,0,1
109,255,1,0,0.01,0.02,0,0,0,0,0
13,9,0.69,0.23,0.08,0,1,1,0,0,1
11,3,0.27,0.27,0.09,0,0,0,0,0,0
215,1,0,0.24,0.22,0,0,0,0.23,1,1
2,62,1,0,1,0.26,0,0,0,0,1
255,255,1,0,0,0,0,0,0,0,0
99,9,0.06,0.06,0.01,0.22,0,0,0,0,0
2,50,1,0,1,0.5,0,0,0,0,1
255,2,0.01,0.08,0,0,1,1,0,0,1
4,255,1,0,0.25,0.04,0,0,0,0,0
205,7,0.03,0.06,0,0,1,1,0,0,1
255,3,0.01,0.07,0,0,0,0,1,1,1
4,4,1,0,0.25,0,0,0,0,0,1
38,90,0.97,0.05,0.97,0.31,0,0,0,0,0
255,2,0.01,0.06,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,1,0,0.07,0,0,1,1,0,0,1
36,255,1,0,0.03,0.02,0,0,0,0,0
160,255,1,0,0.01,0.01,0.01,0,0.01,0,0
255,254,1,0.01,0.01,0,0,0,0,0,0
255,11,0.04,0.09,0,0,1,1,0,0,1
169,89,0.53,0.01,0.01,0,0.99,0.98,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,7,0.03,0.07,0,0,1,1,0,0,1
255,241,0.95,0.01,0,0,0,0,0,0,0
243,123,0.51,0.02,0,0,0,0,0,0,0
26,26,1,0,0.08,0,0.04,0.04,0.15,0.15,0
91,2,0.02,0.02,0.02,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
25,17,0.68,0.16,0.04,0,1,1,0,0,1
255,5,0.02,0.08,0,0,1,1,0,0,1
82,19,0.23,0.06,0.01,0,0.02,0.11,0,0,0
147,6,0.03,0.06,0.01,0.33,0.01,0,0.01,0,0
42,44,1,0,0.02,0.05,0,0,1,1,0
255,254,1,0.01,0,0,0,0,0,0,0
255,19,0.07,0.07,0,0,1,1,0,0,1
147,255,1,0,0.01,0.04,0,0,0,0,0
255,64,0.25,0.05,0.25,0,0.26,0,0.02,0,0
255,185,0.73,0.28,0.73,0,0.09,0,0.19,0,1
78,1,0.01,0.87,0.9,0,0.9,1,0,0,1
2,255,1,0,0.5,0.06,0,0,1,0.84,0
1,229,1,0,1,0.07,0,0,1,0.55,0
30,56,0.2,0.17,0.2,0.04,0,0,0,0,0
255,35,0.14,0.05,0.01,0,1,1,0,0,1
255,208,0.82,0.02,0.82,0,0,0,0.02,0,1
255,2,0.01,0.08,0,0,0,0,1,1,1
255,1,0,0.07,0,0,0,0,1,1,1
58,58,1,0,0.02,0,0,0,0.02,0.02,1
3,255,1,0,0.33,0.05,0,0,0,0,0
255,11,0.04,0.07,0,0,1,1,0,0,1
255,19,0.07,0.06,0,0,1,1,0,0,1
192,1,0.01,0.41,0.01,0,0,0,0.34,1,1
202,36,0.18,0.03,0,0,0,0,0,0,0
255,6,0.02,0.08,0,0,1,1,0,0,1
255,20,0.08,0.06,0,0,1,1,0,0,1
9,9,1,0,0.11,0,0,0,0,0,1
26,255,1,0,0.04,0.18,0,0,0.96,1,0
255,36,0.14,0.48,0,0,0,0,0,0,0
255,241,0.95,0.01,0,0,0,0,0,0,0
255,1,0,1,0,0,0.17,1,0.83,0,1
201,255,1,0,0,0.02,0,0,0,0,0
110,84,0.32,0.04,0.32,0.04,0,0,0,0,0
85,15,0.18,0.02,0.18,0,0,0,0,0,1
255,10,0.04,0.02,0,0,0.18,0,0,0,1
255,2,0.01,0.73,1,0,0,0,1,1,1
255,8,0.03,0.06,0,0,0,0,1,1,1
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
1,255,1,0,1,0.02,0,0,0,0,0
255,253,0.99,0.01,0,0,0,0,0.02,0.02,0
255,255,1,0,0,0,0,0,0,0,0
119,255,1,0,0.01,0.01,0,0.01,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,18,0.07,0.07,0,0,0,0,1,1,1
255,4,0.02,0.06,0,0,1,1,0,0,1
255,1,0,1,0,0,0.09,0,0.91,1,1
255,39,0.15,0.05,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,1,0,1,0,0,0.2,1,0.78,0,1
74,255,1,0,0.01,0.01,0,0,0,0,0
255,255,1,0,0,0,0,0,0,0,0
255,255,1,0,1,0,0,0,0,0,1
30,36,1,0,0.03,0.11,0,0,1,1,0
255,4,0.02,0.05,0,0,1,1,0,0,1
27,11,0.41,0.19,0.04,0,0.04,0,0.41,1,0
21,255,1,0,0.05,0.05,0,0,0,0,0
255,229,0.9,0.01,0,0,0,0,0,0,0
169,192,0.76,0.02,0.01,0.01,0,0,0,0,0
255,9,0.04,0.22,1,0,0,0,0,0,1
23,255,1,0,0.04,0.02,0.09,0.01,0,0.01,0
14,255,1,0,0.07,0.06,0,0,0,0,0
255,252,0.99,0.01,0.01,0,0,0,0,0,0
255,251,0.98,0.01,0,0,0,0,0,0,0
255,60,0.24,0.02,0,0,1,1,0,0,1
255,1,0,0.62,0.9,0,0,0,0,0,0
255,8,0.03,0.07,0,0,0,0,1,1,1
35,255,1,0,0.03,0.02,0,0,0,0,0
255,20,0.08,0.08,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,1,0,0.52,1,0,0,0,1,1,1
3,218,1,0,0.33,0.16,0,0,1,0.98,0
57,255,1,0,0.02,0.04,0,0,0,0,0
15,173,1,0,0.07,0.04,0,0,0,0,0
255,16,0.06,0.05,0,0,1,1,0,0,1
255,255,1,0,0,0,0,0,0,0,0
255,13,0.05,0.08,0,0,1,1,0,0,1
255,6,0.02,0.07,0,0,1,1,0,0,1
44,255,1,0,0.02,0.05,0,0.01,0,0,0
127,245,0.95,0.02,0.01,0.01,0,0,0,0,0
255,20,0.08,0.07,0,0,1,1,0,0,1
255,187,0.73,0.01,0,0,0,0,0,0,0
78,255,1,0,0.01,0.01,0,0,0,0.01,0
255,12,0.05,0.07,0,0,0,0,1,1,1
61,200,0.75,0.03,0.75,0.01,0,0,0.18,0,0
255,69,0.27,0.02,0,0,1,1,0,0,1
7,255,1,0,0.14,0.06,0,0,0,0,0
